text,label
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://kyc-2431.live এ যাচাই করুন। সহায়তা নম্বর 9406529302",LIKELY_SCAM
आपका ₹64877 का बिजली बिल 14/04/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://refund-6778.site மூலம் சரிபார்க்கவும். உதவி: 9601354908",LIKELY_SCAM
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://login-4754.online.,SUSPICIOUS
आपका ₹11820 का बिजली बिल 10/07/2026 को सफलतापूर्वक भुगतान हो गया है।,SAFE
Your package is delayed due to address issues. Track status here http://refund-4542.xyz.,SUSPICIOUS
Your electricity bill of ₹64650 has been paid successfully on 11/07/2026. Transaction ID 04119782.,SAFE
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://update-5534.live மூலம் சரிபார்க்கவும். உதவி: 9938205362",LIKELY_SCAM
"அன்புள்ள வாடிக்கையாளர், உங்கள் வங்கி கணக்கில் சந்தேகமான செயல்பாடு கண்டறியப்பட்டுள்ளது. உடனே ஓடிபி அனுப்பவும் அல்லது http://secure-9944.click மூலம் சரிபார்க்கவும். உதவி: 9943708472",LIKELY_SCAM
Limited time update required to continue services. Click http://refund-6621.live.,SUSPICIOUS
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-9420.live open kare.",LIKELY_SCAM
Your electricity bill of ₹3924 has been paid successfully on 22/02/2026. Transaction ID 78296208.,SAFE
আপনার ₹93094 টাকার বিদ্যুৎ বিল 19/06/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://refund-1420.live open kare.",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://login-7348.xyz এ যাচাই করুন। সহায়তা নম্বর 9875785994",LIKELY_SCAM
Limited time update required to continue services. Click http://secure-5929.online.,SUSPICIOUS
Your package is delayed due to address issues. Track status here http://refund-1589.site.,SUSPICIOUS
Limited time update required to continue services. Click http://update-8878.xyz.,SUSPICIOUS
আপনার ₹7584 টাকার বিদ্যুৎ বিল 23/02/2026 তারিখে পরিশোধ হয়েছে।,SAFE
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://secure-5637.site এ যাচাই করুন। সহায়তা নম্বর 9398043057",LIKELY_SCAM
Limited time update required to continue services. Click http://secure-9793.site.,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
आपकी सेवा जारी रखने के लिए खाते का सत्यापन आवश्यक है।,SUSPICIOUS
Limited time update required to continue services. Click http://verify-1656.click.,SUSPICIOUS
உங்கள் ₹22572 மின்சார கட்டணம் 11/06/2026 அன்று வெற்றிகரமாக செலுத்தப்பட்டது।,SAFE
Limited time update required to continue services. Click http://login-2967.online.,SUSPICIOUS
"प्रिय ग्राहक, आपके बैंक खाते का KYC अधूरा है और आज 28/01/2026 को खाता बंद हो सकता है। तुरंत ओटीपी साझा करें या http://refund-1007.live पर सत्यापन करें। सहायता: 9024201759",LIKELY_SCAM
"প্রিয় গ্রাহক, আপনার ব্যাঙ্ক অ্যাকাউন্টে সন্দেহজনক কার্যকলাপ ধরা পড়েছে। আজই ওটিপি পাঠান অথবা http://update-6875.online এ যাচাই করুন। সহায়তা নম্বর 9044327667",LIKELY_SCAM
"Dear customer, your bank account ending 0276 will be blocked today due to KYC failure. Please share OTP immediately or verify at http://update-1365.live. Contact support 9658569057.",LIKELY_SCAM
"Dear user, aapke account me unusual activity detect hui hai. Account ko block hone se bachane ke liye turant OTP bheje ya http://kyc-6792.xyz open kare.",LIKELY_SCAM
Your package is delayed due to address issues. Track status here http://update-3863.xyz.,SUSPICIOUS
